attack,param_name,param_value,snr,defense,accuracy,n_samples
fgsm,eps,0.15,18,no_defense,0.3690909090909091,2200
fgsm,eps,0.15,18,adaptive_k_v2_snr,0.35954545454545456,2200
fgsm,eps,0.15,18,adaptive_k,0.3668181818181818,2200
fgsm,eps,0.15,18,spectral_gated,0.36772727272727274,2200
fgsm,eps,0.15,18,kalman,0.36363636363636365,2200
fgsm,eps,0.15,18,wiener,0.3663636363636364,2200
fgsm,eps,0.15,18,savitzky_golay,0.35409090909090907,2200
fgsm,eps,0.15,18,gaussian,0.3659090909090909,2200
fgsm,eps,0.15,18,fir,0.3481818181818182,2200
fgsm,eps,0.15,18,rand_smooth,0.23636363636363636,2200
pgd,eps,0.15,0,no_defense,0.0,2200
pgd,eps,0.15,0,adaptive_k_v2_snr,0.0027272727272727275,2200
pgd,eps,0.15,0,adaptive_k,0.00045454545454545455,2200
pgd,eps,0.15,0,spectral_gated,0.0013636363636363637,2200
pgd,eps,0.15,0,kalman,0.0022727272727272726,2200
pgd,eps,0.15,0,wiener,0.006363636363636364,2200
pgd,eps,0.15,0,savitzky_golay,0.003181818181818182,2200
pgd,eps,0.15,0,gaussian,0.00045454545454545455,2200
pgd,eps,0.15,0,fir,0.028181818181818183,2200
pgd,eps,0.15,0,rand_smooth,0.2009090909090909,2200
pgd,eps,0.15,2,no_defense,0.005454545454545455,2200
pgd,eps,0.15,2,adaptive_k_v2_snr,0.015909090909090907,2200
pgd,eps,0.15,2,adaptive_k,0.005909090909090909,2200
pgd,eps,0.15,2,spectral_gated,0.01090909090909091,2200
pgd,eps,0.15,2,kalman,0.020454545454545454,2200
pgd,eps,0.15,2,wiener,0.021363636363636362,2200
pgd,eps,0.15,2,savitzky_golay,0.028181818181818183,2200
pgd,eps,0.15,2,gaussian,0.02,2200
pgd,eps,0.15,2,fir,0.023636363636363636,2200
pgd,eps,0.15,2,rand_smooth,0.235,2200
pgd,eps,0.15,4,no_defense,0.007727272727272728,2200
pgd,eps,0.15,4,adaptive_k_v2_snr,0.028181818181818183,2200
pgd,eps,0.15,4,adaptive_k,0.014545454545454545,2200
pgd,eps,0.15,4,spectral_gated,0.014545454545454545,2200
pgd,eps,0.15,4,kalman,0.021363636363636362,2200
pgd,eps,0.15,4,wiener,0.025,2200
pgd,eps,0.15,4,savitzky_golay,0.03227272727272727,2200
pgd,eps,0.15,4,gaussian,0.024545454545454544,2200
pgd,eps,0.15,4,fir,0.030454545454545453,2200
pgd,eps,0.15,4,rand_smooth,0.22727272727272727,2200
pgd,eps,0.15,6,no_defense,0.021363636363636362,2200
pgd,eps,0.15,6,adaptive_k_v2_snr,0.04727272727272727,2200
pgd,eps,0.15,6,adaptive_k,0.03227272727272727,2200
pgd,eps,0.15,6,spectral_gated,0.028636363636363637,2200
pgd,eps,0.15,6,kalman,0.03590909090909091,2200
pgd,eps,0.15,6,wiener,0.04181818181818182,2200
pgd,eps,0.15,6,savitzky_golay,0.04727272727272727,2200
pgd,eps,0.15,6,gaussian,0.04090909090909091,2200
pgd,eps,0.15,6,fir,0.065,2200
pgd,eps,0.15,6,rand_smooth,0.24045454545454545,2200
pgd,eps,0.15,8,no_defense,0.020454545454545454,2200
pgd,eps,0.15,8,adaptive_k_v2_snr,0.06545454545454546,2200
pgd,eps,0.15,8,adaptive_k,0.05,2200
pgd,eps,0.15,8,spectral_gated,0.03363636363636364,2200
pgd,eps,0.15,8,kalman,0.04909090909090909,2200
pgd,eps,0.15,8,wiener,0.04727272727272727,2200
pgd,eps,0.15,8,savitzky_golay,0.05090909090909091,2200
pgd,eps,0.15,8,gaussian,0.046363636363636364,2200
pgd,eps,0.15,8,fir,0.05090909090909091,2200
pgd,eps,0.15,8,rand_smooth,0.22727272727272727,2200
pgd,eps,0.15,10,no_defense,0.02727272727272727,2200
pgd,eps,0.15,10,adaptive_k_v2_snr,0.09363636363636364,2200
pgd,eps,0.15,10,adaptive_k,0.075,2200
pgd,eps,0.15,10,spectral_gated,0.03954545454545454,2200
pgd,eps,0.15,10,kalman,0.031818181818181815,2200
pgd,eps,0.15,10,wiener,0.053636363636363635,2200
pgd,eps,0.15,10,savitzky_golay,0.06181818181818182,2200
pgd,eps,0.15,10,gaussian,0.03363636363636364,2200
pgd,eps,0.15,10,fir,0.08545454545454545,2200
pgd,eps,0.15,10,rand_smooth,0.245,2200
pgd,eps,0.15,12,no_defense,0.038636363636363635,2200
pgd,eps,0.15,12,adaptive_k_v2_snr,0.10636363636363637,2200
pgd,eps,0.15,12,adaptive_k,0.09227272727272727,2200
pgd,eps,0.15,12,spectral_gated,0.04772727272727273,2200
pgd,eps,0.15,12,kalman,0.05454545454545454,2200
pgd,eps,0.15,12,wiener,0.05909090909090909,2200
pgd,eps,0.15,12,savitzky_golay,0.06863636363636363,2200
pgd,eps,0.15,12,gaussian,0.042272727272727274,2200
pgd,eps,0.15,12,fir,0.0890909090909091,2200
pgd,eps,0.15,12,rand_smooth,0.24681818181818183,2200
pgd,eps,0.15,14,no_defense,0.03636363636363636,2200
pgd,eps,0.15,14,adaptive_k_v2_snr,0.11545454545454545,2200
pgd,eps,0.15,14,adaptive_k,0.09818181818181818,2200
pgd,eps,0.15,14,spectral_gated,0.045454545454545456,2200
pgd,eps,0.15,14,kalman,0.057727272727272724,2200
pgd,eps,0.15,14,wiener,0.060909090909090906,2200
pgd,eps,0.15,14,savitzky_golay,0.06636363636363636,2200
pgd,eps,0.15,14,gaussian,0.041363636363636366,2200
pgd,eps,0.15,14,fir,0.06409090909090909,2200
pgd,eps,0.15,14,rand_smooth,0.24227272727272728,2200
pgd,eps,0.15,16,no_defense,0.04318181818181818,2200
pgd,eps,0.15,16,adaptive_k_v2_snr,0.11954545454545455,2200
pgd,eps,0.15,16,adaptive_k,0.10227272727272728,2200
pgd,eps,0.15,16,spectral_gated,0.05090909090909091,2200
pgd,eps,0.15,16,kalman,0.046363636363636364,2200
pgd,eps,0.15,16,wiener,0.07181818181818182,2200
pgd,eps,0.15,16,savitzky_golay,0.07545454545454545,2200
pgd,eps,0.15,16,gaussian,0.04818181818181818,2200
pgd,eps,0.15,16,fir,0.09681818181818182,2200
pgd,eps,0.15,16,rand_smooth,0.2431818181818182,2200
pgd,eps,0.15,18,no_defense,0.04454545454545455,2200
pgd,eps,0.15,18,adaptive_k_v2_snr,0.12681818181818183,2200
pgd,eps,0.15,18,adaptive_k,0.10681818181818181,2200
pgd,eps,0.15,18,spectral_gated,0.057272727272727274,2200
pgd,eps,0.15,18,kalman,0.0659090909090909,2200
pgd,eps,0.15,18,wiener,0.07454545454545454,2200
pgd,eps,0.15,18,savitzky_golay,0.07818181818181819,2200
pgd,eps,0.15,18,gaussian,0.05090909090909091,2200
pgd,eps,0.15,18,fir,0.1,2200
pgd,eps,0.15,18,rand_smooth,0.24409090909090908,2200
fgsm,eps,0.2,0,no_defense,0.19363636363636363,2200
fgsm,eps,0.2,0,adaptive_k_v2_snr,0.19590909090909092,2200
fgsm,eps,0.2,0,adaptive_k,0.19772727272727272,2200
fgsm,eps,0.2,0,spectral_gated,0.19363636363636363,2200
fgsm,eps,0.2,0,kalman,0.2059090909090909,2200
fgsm,eps,0.2,0,wiener,0.22954545454545455,2200
fgsm,eps,0.2,0,savitzky_golay,0.22363636363636363,2200
fgsm,eps,0.2,0,gaussian,0.20045454545454544,2200
fgsm,eps,0.2,0,fir,0.20454545454545456,2200
fgsm,eps,0.2,0,rand_smooth,0.1668181818181818,2200
fgsm,eps,0.2,2,no_defense,0.22,2200
fgsm,eps,0.2,2,adaptive_k_v2_snr,0.2359090909090909,2200
fgsm,eps,0.2,2,adaptive_k,0.225,2200
fgsm,eps,0.2,2,spectral_gated,0.2268181818181818,2200
fgsm,eps,0.2,2,kalman,0.25136363636363634,2200
fgsm,eps,0.2,2,wiener,0.2545454545454545,2200
fgsm,eps,0.2,2,savitzky_golay,0.24863636363636363,2200
fgsm,eps,0.2,2,gaussian,0.24545454545454545,2200
fgsm,eps,0.2,2,fir,0.21363636363636362,2200
fgsm,eps,0.2,2,rand_smooth,0.2040909090909091,2200
fgsm,eps,0.2,4,no_defense,0.2340909090909091,2200
fgsm,eps,0.2,4,adaptive_k_v2_snr,0.2509090909090909,2200
fgsm,eps,0.2,4,adaptive_k,0.24227272727272728,2200
fgsm,eps,0.2,4,spectral_gated,0.23772727272727273,2200
fgsm,eps,0.2,4,kalman,0.25045454545454543,2200
fgsm,eps,0.2,4,wiener,0.2690909090909091,2200
fgsm,eps,0.2,4,savitzky_golay,0.25181818181818183,2200
fgsm,eps,0.2,4,gaussian,0.26227272727272727,2200
fgsm,eps,0.2,4,fir,0.24227272727272728,2200
fgsm,eps,0.2,4,rand_smooth,0.195,2200
fgsm,eps,0.2,6,no_defense,0.26636363636363636,2200
fgsm,eps,0.2,6,adaptive_k_v2_snr,0.2781818181818182,2200
fgsm,eps,0.2,6,adaptive_k,0.26681818181818184,2200
fgsm,eps,0.2,6,spectral_gated,0.26636363636363636,2200
fgsm,eps,0.2,6,kalman,0.27,2200
fgsm,eps,0.2,6,wiener,0.28545454545454546,2200
fgsm,eps,0.2,6,savitzky_golay,0.26636363636363636,2200
fgsm,eps,0.2,6,gaussian,0.27954545454545454,2200
fgsm,eps,0.2,6,fir,0.26045454545454544,2200
fgsm,eps,0.2,6,rand_smooth,0.215,2200
fgsm,eps,0.2,8,no_defense,0.2559090909090909,2200
fgsm,eps,0.2,8,adaptive_k_v2_snr,0.27636363636363637,2200
fgsm,eps,0.2,8,adaptive_k,0.26272727272727275,2200
fgsm,eps,0.2,8,spectral_gated,0.2672727272727273,2200
fgsm,eps,0.2,8,kalman,0.2736363636363636,2200
fgsm,eps,0.2,8,wiener,0.2809090909090909,2200
fgsm,eps,0.2,8,savitzky_golay,0.27045454545454545,2200
fgsm,eps,0.2,8,gaussian,0.2759090909090909,2200
fgsm,eps,0.2,8,fir,0.25681818181818183,2200
fgsm,eps,0.2,8,rand_smooth,0.21045454545454545,2200
fgsm,eps,0.2,10,no_defense,0.2636363636363636,2200
fgsm,eps,0.2,10,adaptive_k_v2_snr,0.3013636363636364,2200
fgsm,eps,0.2,10,adaptive_k,0.28954545454545455,2200
fgsm,eps,0.2,10,spectral_gated,0.2777272727272727,2200
fgsm,eps,0.2,10,kalman,0.26681818181818184,2200
fgsm,eps,0.2,10,wiener,0.2922727272727273,2200
fgsm,eps,0.2,10,savitzky_golay,0.27136363636363636,2200
fgsm,eps,0.2,10,gaussian,0.2672727272727273,2200
fgsm,eps,0.2,10,fir,0.25227272727272726,2200
fgsm,eps,0.2,10,rand_smooth,0.2190909090909091,2200
fgsm,eps,0.2,12,no_defense,0.2790909090909091,2200
fgsm,eps,0.2,12,adaptive_k_v2_snr,0.2913636363636364,2200
fgsm,eps,0.2,12,adaptive_k,0.3013636363636364,2200
fgsm,eps,0.2,12,spectral_gated,0.26681818181818184,2200
fgsm,eps,0.2,12,kalman,0.2718181818181818,2200
fgsm,eps,0.2,12,wiener,0.295,2200
fgsm,eps,0.2,12,savitzky_golay,0.2768181818181818,2200
fgsm,eps,0.2,12,gaussian,0.2722727272727273,2200
fgsm,eps,0.2,12,fir,0.27545454545454545,2200
fgsm,eps,0.2,12,rand_smooth,0.22727272727272727,2200
fgsm,eps,0.2,14,no_defense,0.30954545454545457,2200
fgsm,eps,0.2,14,adaptive_k_v2_snr,0.3104545454545454,2200
fgsm,eps,0.2,14,adaptive_k,0.31681818181818183,2200
fgsm,eps,0.2,14,spectral_gated,0.3104545454545454,2200
fgsm,eps,0.2,14,kalman,0.3090909090909091,2200
fgsm,eps,0.2,14,wiener,0.31363636363636366,2200
fgsm,eps,0.2,14,savitzky_golay,0.30318181818181816,2200
fgsm,eps,0.2,14,gaussian,0.3040909090909091,2200
fgsm,eps,0.2,14,fir,0.2922727272727273,2200
fgsm,eps,0.2,14,rand_smooth,0.22136363636363637,2200
fgsm,eps,0.2,16,no_defense,0.3195454545454545,2200
fgsm,eps,0.2,16,adaptive_k_v2_snr,0.31545454545454543,2200
fgsm,eps,0.2,16,adaptive_k,0.31727272727272726,2200
fgsm,eps,0.2,16,spectral_gated,0.3195454545454545,2200
fgsm,eps,0.2,16,kalman,0.3190909090909091,2200
fgsm,eps,0.2,16,wiener,0.3209090909090909,2200
fgsm,eps,0.2,16,savitzky_golay,0.3090909090909091,2200
fgsm,eps,0.2,16,gaussian,0.32227272727272727,2200
fgsm,eps,0.2,16,fir,0.29363636363636364,2200
fgsm,eps,0.2,16,rand_smooth,0.22,2200
fgsm,eps,0.2,18,no_defense,0.30863636363636365,2200
fgsm,eps,0.2,18,adaptive_k_v2_snr,0.3059090909090909,2200
fgsm,eps,0.2,18,adaptive_k,0.305,2200
fgsm,eps,0.2,18,spectral_gated,0.30772727272727274,2200
fgsm,eps,0.2,18,kalman,0.31272727272727274,2200
fgsm,eps,0.2,18,wiener,0.32,2200
fgsm,eps,0.2,18,savitzky_golay,0.30727272727272725,2200
fgsm,eps,0.2,18,gaussian,0.3054545454545455,2200
fgsm,eps,0.2,18,fir,0.2972727272727273,2200
fgsm,eps,0.2,18,rand_smooth,0.2190909090909091,2200
pgd,eps,0.2,0,no_defense,0.0,2200
pgd,eps,0.2,0,adaptive_k_v2_snr,0.0009090909090909091,2200
pgd,eps,0.2,0,adaptive_k,0.0,2200
pgd,eps,0.2,0,spectral_gated,0.0,2200
pgd,eps,0.2,0,kalman,0.00045454545454545455,2200
pgd,eps,0.2,0,wiener,0.004545454545454545,2200
pgd,eps,0.2,0,savitzky_golay,0.0013636363636363637,2200
pgd,eps,0.2,0,gaussian,0.0,2200
pgd,eps,0.2,0,fir,0.042727272727272725,2200
pgd,eps,0.2,0,rand_smooth,0.1781818181818182,2200
pgd,eps,0.2,2,no_defense,0.0,2200
pgd,eps,0.2,2,adaptive_k_v2_snr,0.0018181818181818182,2200
pgd,eps,0.2,2,adaptive_k,0.0,2200
pgd,eps,0.2,2,spectral_gated,0.0009090909090909091,2200
pgd,eps,0.2,2,kalman,0.004090909090909091,2200
pgd,eps,0.2,2,wiener,0.003181818181818182,2200
pgd,eps,0.2,2,savitzky_golay,0.006363636363636364,2200
pgd,eps,0.2,2,gaussian,0.0036363636363636364,2200
pgd,eps,0.2,2,fir,0.008636363636363636,2200
pgd,eps,0.2,2,rand_smooth,0.20727272727272728,2200
pgd,eps,0.2,4,no_defense,0.0009090909090909091,2200
pgd,eps,0.2,4,adaptive_k_v2_snr,0.006818181818181818,2200
pgd,eps,0.2,4,adaptive_k,0.0022727272727272726,2200
pgd,eps,0.2,4,spectral_gated,0.0027272727272727275,2200
pgd,eps,0.2,4,kalman,0.004090909090909091,2200
pgd,eps,0.2,4,wiener,0.008636363636363636,2200
pgd,eps,0.2,4,savitzky_golay,0.015454545454545455,2200
pgd,eps,0.2,4,gaussian,0.006818181818181818,2200
pgd,eps,0.2,4,fir,0.013181818181818182,2200
pgd,eps,0.2,4,rand_smooth,0.2081818181818182,2200
pgd,eps,0.2,6,no_defense,0.005454545454545455,2200
pgd,eps,0.2,6,adaptive_k_v2_snr,0.025,2200
pgd,eps,0.2,6,adaptive_k,0.012272727272727272,2200
pgd,eps,0.2,6,spectral_gated,0.01090909090909091,2200
pgd,eps,0.2,6,kalman,0.017727272727272727,2200
pgd,eps,0.2,6,wiener,0.028636363636363637,2200
pgd,eps,0.2,6,savitzky_golay,0.03272727272727273,2200
pgd,eps,0.2,6,gaussian,0.024545454545454544,2200
pgd,eps,0.2,6,fir,0.05454545454545454,2200
pgd,eps,0.2,6,rand_smooth,0.22818181818181818,2200
pgd,eps,0.2,8,no_defense,0.008636363636363636,2200
pgd,eps,0.2,8,adaptive_k_v2_snr,0.034545454545454546,2200
pgd,eps,0.2,8,adaptive_k,0.02590909090909091,2200
pgd,eps,0.2,8,spectral_gated,0.015,2200
pgd,eps,0.2,8,kalman,0.02181818181818182,2200
pgd,eps,0.2,8,wiener,0.02090909090909091,2200
pgd,eps,0.2,8,savitzky_golay,0.028181818181818183,2200
pgd,eps,0.2,8,gaussian,0.020454545454545454,2200
pgd,eps,0.2,8,fir,0.026363636363636363,2200
pgd,eps,0.2,8,rand_smooth,0.21636363636363637,2200
pgd,eps,0.2,10,no_defense,0.010454545454545454,2200
pgd,eps,0.2,10,adaptive_k_v2_snr,0.04818181818181818,2200
pgd,eps,0.2,10,adaptive_k,0.03772727272727273,2200
pgd,eps,0.2,10,spectral_gated,0.016363636363636365,2200
pgd,eps,0.2,10,kalman,0.013181818181818182,2200
pgd,eps,0.2,10,wiener,0.028181818181818183,2200
pgd,eps,0.2,10,savitzky_golay,0.035,2200
pgd,eps,0.2,10,gaussian,0.014545454545454545,2200
pgd,eps,0.2,10,fir,0.057272727272727274,2200
pgd,eps,0.2,10,rand_smooth,0.23954545454545453,2200
pgd,eps,0.2,12,no_defense,0.015909090909090907,2200
pgd,eps,0.2,12,adaptive_k_v2_snr,0.06818181818181818,2200
pgd,eps,0.2,12,adaptive_k,0.053181818181818184,2200
pgd,eps,0.2,12,spectral_gated,0.023181818181818182,2200
pgd,eps,0.2,12,kalman,0.02772727272727273,2200
pgd,eps,0.2,12,wiener,0.038181818181818185,2200
pgd,eps,0.2,12,savitzky_golay,0.046363636363636364,2200
pgd,eps,0.2,12,gaussian,0.017727272727272727,2200
pgd,eps,0.2,12,fir,0.06818181818181818,2200
pgd,eps,0.2,12,rand_smooth,0.2431818181818182,2200
pgd,eps,0.2,14,no_defense,0.023181818181818182,2200
pgd,eps,0.2,14,adaptive_k_v2_snr,0.07590909090909091,2200
pgd,eps,0.2,14,adaptive_k,0.06545454545454546,2200
pgd,eps,0.2,14,spectral_gated,0.03318181818181818,2200
pgd,eps,0.2,14,kalman,0.035454545454545454,2200
pgd,eps,0.2,14,wiener,0.04363636363636364,2200
pgd,eps,0.2,14,savitzky_golay,0.04681818181818182,2200
pgd,eps,0.2,14,gaussian,0.028636363636363637,2200
pgd,eps,0.2,14,fir,0.04727272727272727,2200
pgd,eps,0.2,14,rand_smooth,0.23,2200
pgd,eps,0.2,16,no_defense,0.02590909090909091,2200
pgd,eps,0.2,16,adaptive_k_v2_snr,0.08227272727272728,2200
pgd,eps,0.2,16,adaptive_k,0.06863636363636363,2200
pgd,eps,0.2,16,spectral_gated,0.03636363636363636,2200
pgd,eps,0.2,16,kalman,0.028636363636363637,2200
pgd,eps,0.2,16,wiener,0.046363636363636364,2200
pgd,eps,0.2,16,savitzky_golay,0.04818181818181818,2200
pgd,eps,0.2,16,gaussian,0.030454545454545453,2200
pgd,eps,0.2,16,fir,0.07772727272727273,2200
pgd,eps,0.2,16,rand_smooth,0.23954545454545453,2200
pgd,eps,0.2,18,no_defense,0.026363636363636363,2200
pgd,eps,0.2,18,adaptive_k_v2_snr,0.0890909090909091,2200
pgd,eps,0.2,18,adaptive_k,0.07590909090909091,2200
pgd,eps,0.2,18,spectral_gated,0.035,2200
pgd,eps,0.2,18,kalman,0.03727272727272727,2200
pgd,eps,0.2,18,wiener,0.045909090909090906,2200
pgd,eps,0.2,18,savitzky_golay,0.056818181818181816,2200
pgd,eps,0.2,18,gaussian,0.031363636363636364,2200
pgd,eps,0.2,18,fir,0.08590909090909091,2200
pgd,eps,0.2,18,rand_smooth,0.23545454545454544,2200
fgsm,eps,0.25,0,no_defense,0.20136363636363636,2200
fgsm,eps,0.25,0,adaptive_k_v2_snr,0.17954545454545454,2200
fgsm,eps,0.25,0,adaptive_k,0.20136363636363636,2200
fgsm,eps,0.25,0,spectral_gated,0.1890909090909091,2200
fgsm,eps,0.25,0,kalman,0.18681818181818183,2200
fgsm,eps,0.25,0,wiener,0.1940909090909091,2200
fgsm,eps,0.25,0,savitzky_golay,0.20545454545454545,2200
fgsm,eps,0.25,0,gaussian,0.18,2200
fgsm,eps,0.25,0,fir,0.1572727272727273,2200
fgsm,eps,0.25,0,rand_smooth,0.15318181818181817,2200
fgsm,eps,0.25,2,no_defense,0.19636363636363635,2200
fgsm,eps,0.25,2,adaptive_k_v2_snr,0.20863636363636365,2200
fgsm,eps,0.25,2,adaptive_k,0.19954545454545455,2200
fgsm,eps,0.25,2,spectral_gated,0.20045454545454544,2200
fgsm,eps,0.25,2,kalman,0.20681818181818182,2200
fgsm,eps,0.25,2,wiener,0.21454545454545454,2200
fgsm,eps,0.25,2,savitzky_golay,0.19636363636363635,2200
fgsm,eps,0.25,2,gaussian,0.19863636363636364,2200
fgsm,eps,0.25,2,fir,0.1809090909090909,2200
fgsm,eps,0.25,2,rand_smooth,0.18181818181818182,2200
fgsm,eps,0.25,4,no_defense,0.215,2200
fgsm,eps,0.25,4,adaptive_k_v2_snr,0.21681818181818183,2200
fgsm,eps,0.25,4,adaptive_k,0.21681818181818183,2200
fgsm,eps,0.25,4,spectral_gated,0.2131818181818182,2200
fgsm,eps,0.25,4,kalman,0.21363636363636362,2200
fgsm,eps,0.25,4,wiener,0.22954545454545455,2200
fgsm,eps,0.25,4,savitzky_golay,0.205,2200
fgsm,eps,0.25,4,gaussian,0.21227272727272728,2200
fgsm,eps,0.25,4,fir,0.18545454545454546,2200
fgsm,eps,0.25,4,rand_smooth,0.18363636363636363,2200
fgsm,eps,0.25,6,no_defense,0.22454545454545455,2200
fgsm,eps,0.25,6,adaptive_k_v2_snr,0.23045454545454547,2200
fgsm,eps,0.25,6,adaptive_k,0.225,2200
fgsm,eps,0.25,6,spectral_gated,0.22545454545454546,2200
fgsm,eps,0.25,6,kalman,0.22590909090909092,2200
fgsm,eps,0.25,6,wiener,0.24454545454545454,2200
fgsm,eps,0.25,6,savitzky_golay,0.22863636363636364,2200
fgsm,eps,0.25,6,gaussian,0.23772727272727273,2200
fgsm,eps,0.25,6,fir,0.22227272727272726,2200
fgsm,eps,0.25,6,rand_smooth,0.1990909090909091,2200
fgsm,eps,0.25,8,no_defense,0.235,2200
fgsm,eps,0.25,8,adaptive_k_v2_snr,0.2340909090909091,2200
fgsm,eps,0.25,8,adaptive_k,0.24045454545454545,2200
fgsm,eps,0.25,8,spectral_gated,0.23954545454545453,2200
fgsm,eps,0.25,8,kalman,0.2318181818181818,2200
fgsm,eps,0.25,8,wiener,0.245,2200
fgsm,eps,0.25,8,savitzky_golay,0.22454545454545455,2200
fgsm,eps,0.25,8,gaussian,0.23363636363636364,2200
fgsm,eps,0.25,8,fir,0.21636363636363637,2200
fgsm,eps,0.25,8,rand_smooth,0.2,2200
fgsm,eps,0.25,10,no_defense,0.2190909090909091,2200
fgsm,eps,0.25,10,adaptive_k_v2_snr,0.25545454545454543,2200
fgsm,eps,0.25,10,adaptive_k,0.23681818181818182,2200
fgsm,eps,0.25,10,spectral_gated,0.2290909090909091,2200
fgsm,eps,0.25,10,kalman,0.21636363636363637,2200
fgsm,eps,0.25,10,wiener,0.25545454545454543,2200
fgsm,eps,0.25,10,savitzky_golay,0.22954545454545455,2200
fgsm,eps,0.25,10,gaussian,0.22727272727272727,2200
fgsm,eps,0.25,10,fir,0.22090909090909092,2200
fgsm,eps,0.25,10,rand_smooth,0.2081818181818182,2200
fgsm,eps,0.25,12,no_defense,0.24681818181818183,2200
fgsm,eps,0.25,12,adaptive_k_v2_snr,0.255,2200
fgsm,eps,0.25,12,adaptive_k,0.2636363636363636,2200
fgsm,eps,0.25,12,spectral_gated,0.23454545454545456,2200
fgsm,eps,0.25,12,kalman,0.23681818181818182,2200
fgsm,eps,0.25,12,wiener,0.255,2200
fgsm,eps,0.25,12,savitzky_golay,0.23636363636363636,2200
fgsm,eps,0.25,12,gaussian,0.23545454545454544,2200
fgsm,eps,0.25,12,fir,0.23363636363636364,2200
fgsm,eps,0.25,12,rand_smooth,0.21954545454545454,2200
fgsm,eps,0.25,14,no_defense,0.2640909090909091,2200
fgsm,eps,0.25,14,adaptive_k_v2_snr,0.2718181818181818,2200
fgsm,eps,0.25,14,adaptive_k,0.2718181818181818,2200
fgsm,eps,0.25,14,spectral_gated,0.2690909090909091,2200
fgsm,eps,0.25,14,kalman,0.2595454545454545,2200
fgsm,eps,0.25,14,wiener,0.2731818181818182,2200
fgsm,eps,0.25,14,savitzky_golay,0.26272727272727275,2200
fgsm,eps,0.25,14,gaussian,0.26454545454545453,2200
fgsm,eps,0.25,14,fir,0.25,2200
fgsm,eps,0.25,14,rand_smooth,0.2059090909090909,2200
fgsm,eps,0.25,16,no_defense,0.28045454545454546,2200
fgsm,eps,0.25,16,adaptive_k_v2_snr,0.2786363636363636,2200
fgsm,eps,0.25,16,adaptive_k,0.2777272727272727,2200
fgsm,eps,0.25,16,spectral_gated,0.2786363636363636,2200
fgsm,eps,0.25,16,kalman,0.2759090909090909,2200
fgsm,eps,0.25,16,wiener,0.2913636363636364,2200
fgsm,eps,0.25,16,savitzky_golay,0.28545454545454546,2200
fgsm,eps,0.25,16,gaussian,0.2809090909090909,2200
fgsm,eps,0.25,16,fir,0.26681818181818184,2200
fgsm,eps,0.25,16,rand_smooth,0.20909090909090908,2200
fgsm,eps,0.25,18,no_defense,0.2831818181818182,2200
fgsm,eps,0.25,18,adaptive_k_v2_snr,0.28363636363636363,2200
fgsm,eps,0.25,18,adaptive_k,0.2786363636363636,2200
fgsm,eps,0.25,18,spectral_gated,0.2822727272727273,2200
fgsm,eps,0.25,18,kalman,0.2831818181818182,2200
fgsm,eps,0.25,18,wiener,0.2968181818181818,2200
fgsm,eps,0.25,18,savitzky_golay,0.2759090909090909,2200
fgsm,eps,0.25,18,gaussian,0.285,2200
fgsm,eps,0.25,18,fir,0.2672727272727273,2200
fgsm,eps,0.25,18,rand_smooth,0.205,2200
pgd,eps,0.25,0,no_defense,0.0,2200
pgd,eps,0.25,0,adaptive_k_v2_snr,0.0013636363636363637,2200
pgd,eps,0.25,0,adaptive_k,0.0,2200
pgd,eps,0.25,0,spectral_gated,0.0,2200
pgd,eps,0.25,0,kalman,0.0,2200
pgd,eps,0.25,0,wiener,0.0022727272727272726,2200
pgd,eps,0.25,0,savitzky_golay,0.00045454545454545455,2200
pgd,eps,0.25,0,gaussian,0.0,2200
pgd,eps,0.25,0,fir,0.056818181818181816,2200
pgd,eps,0.25,0,rand_smooth,0.13772727272727273,2200
pgd,eps,0.25,2,no_defense,0.0,2200
pgd,eps,0.25,2,adaptive_k_v2_snr,0.00045454545454545455,2200
pgd,eps,0.25,2,adaptive_k,0.0,2200
pgd,eps,0.25,2,spectral_gated,0.0,2200
pgd,eps,0.25,2,kalman,0.0009090909090909091,2200
pgd,eps,0.25,2,wiener,0.0009090909090909091,2200
pgd,eps,0.25,2,savitzky_golay,0.011818181818181818,2200
pgd,eps,0.25,2,gaussian,0.0018181818181818182,2200
pgd,eps,0.25,2,fir,0.012272727272727272,2200
pgd,eps,0.25,2,rand_smooth,0.18227272727272728,2200
pgd,eps,0.25,4,no_defense,0.0,2200
pgd,eps,0.25,4,adaptive_k_v2_snr,0.00045454545454545455,2200
pgd,eps,0.25,4,adaptive_k,0.00045454545454545455,2200
pgd,eps,0.25,4,spectral_gated,0.0,2200
pgd,eps,0.25,4,kalman,0.0,2200
pgd,eps,0.25,4,wiener,0.0018181818181818182,2200
pgd,eps,0.25,4,savitzky_golay,0.007727272727272728,2200
pgd,eps,0.25,4,gaussian,0.0022727272727272726,2200
pgd,eps,0.25,4,fir,0.010454545454545454,2200
pgd,eps,0.25,4,rand_smooth,0.18727272727272729,2200
pgd,eps,0.25,6,no_defense,0.00045454545454545455,2200
pgd,eps,0.25,6,adaptive_k_v2_snr,0.0027272727272727275,2200
pgd,eps,0.25,6,adaptive_k,0.0022727272727272726,2200
pgd,eps,0.25,6,spectral_gated,0.00045454545454545455,2200
pgd,eps,0.25,6,kalman,0.00045454545454545455,2200
pgd,eps,0.25,6,wiener,0.005,2200
pgd,eps,0.25,6,savitzky_golay,0.010454545454545454,2200
